Date,History,Date01,Sim#01,Date02,Sim#02,Date03,Sim#03,Date04,Sim#04,Date,Sim#05,Date,Sim#06,Date,Sim#07,Date,Sim#08,Date,Sim#09,Date,Sim#10,Date,Sim#11,Date,Sim#12,Date,Sim#13,Date,Sim#14,Date,Sim#15,Date,Sim#16,Date,Sim#17,Date,Sim#18,Date,Sim#19,Date,Sim#20,Date,Sim#21,Date,Sim#22,Date,Sim#23,Date,Sim#24,Date,Sim#25,Date,Sim#26,Date,Sim#27,Date,Sim#28,Date,Sim#29,Date,Sim#30
37530,255.87677,37530,138.1734558,37530,281.464447,37530,314.7284271,37530,250.7592346,37530,168.8786682,37530,227.7303253,37530,204.701416,37530,307.052124,37530,312.1696594,37530,286.5819824,37530,127.938385,37530,313.70492,37530,301.9345886,37530,179.113739,37530,291.6995178,37530,312.681413,37530,319.8459625,37530,317.2871948,37530,153.526062,37530,383.815155,37530,184.2312744,37530,323.8120525,37530,322.4047302,37530,140.7322235,37530,318.5665787,37530,323.6841141,37530,271.2293762,37530,71.64549561,37530,296.8170532,37530,230.289093
37533,255.9759369,37533,138.2270059,37533,281.5735306,37533,314.8504024,37533,250.8564182,37533,168.9441183,37533,227.8185838,37533,204.7807495,37533,307.1711243,37533,312.290643,37533,286.6930493,37533,127.9879684,37533,313.8264986,37533,302.0516055,37533,179.1831558,37533,291.8125681,37533,312.8025949,37533,319.9699211,37533,317.4101617,37533,153.5855621,37533,383.9639053,37533,184.3026746,37533,323.9375481,37533,322.5296805,37533,140.7867653,37533,318.6900414,37533,323.8095602,37533,271.3344931,37533,71.67326233,37533,296.9320868,37533,230.3783432
37536,256.0813599,37536,138.2839343,37536,281.6894958,37536,314.9800726,37536,250.9597327,37536,169.0136975,37536,227.9124103,37536,204.8650879,37536,307.2976318,37536,312.419259,37536,286.811123,37536,128.0406799,37536,313.9557472,37536,302.1760046,37536,179.2569519,37536,291.9327502,37536,312.9314218,37536,320.1016998,37536,317.5408862,37536,153.6488159,37536,384.1220398,37536,184.3785791,37536,324.0709609,37536,322.6625134,37536,140.8447479,37536,318.821293,37536,323.9429202,37536,271.4462415,37536,71.70278076,37536,297.0543774,37536,230.4732239
37539.5,256.164093,37539.5,138.3286102,37539.5,281.7805023,37539.5,315.0818344,37539.5,251.0408111,37539.5,169.0683014,37539.5,227.9860428,37539.5,204.9312744,37539.5,307.3969116,37539.5,312.5201935,37539.5,286.9037842,37539.5,128.0820465,37539.5,314.057178,37539.5,302.2736298,37539.5,179.3148651,37539.5,292.027066,37539.5,313.0325217,37539.5,320.2051163,37539.5,317.6434753,37539.5,153.6984558,37539.5,384.2461395,37539.5,184.438147,37539.5,324.1756597,37539.5,322.7667572,37539.5,140.8902512,37539.5,318.9242958,37539.5,324.0475777,37539.5,271.5339386,37539.5,71.72594604,37539.5,297.1503479,37539.5,230.5476837
37541.25,256.2119141,37541.25,138.3544336,37541.25,281.8331055,37541.25,315.1406543,37541.25,251.0876758,37541.25,169.0998633,37541.25,228.0286035,37541.25,204.9695313,37541.25,307.4542969,37541.25,312.5785352,37541.25,286.9573438,37541.25,128.105957,37541.25,314.1158066,37541.25,302.3300586,37541.25,179.3483398,37541.25,292.081582,37541.25,313.090959,37541.25,320.2648926,37541.25,317.7027734,37541.25,153.7271484,37541.25,384.3178711,37541.25,184.4725781,37541.25,324.2361772,37541.25,322.8270117,37541.25,140.9165527,37541.25,318.983833,37541.25,324.1080713,37541.25,271.5846289,37541.25,71.73933594,37541.25,297.2058203,37541.25,230.5907227
37543,256.2653809,37543,138.3833057,37543,281.8919189,37543,315.2064185,37543,251.1400733,37543,169.1351514,37543,228.076189,37543,205.0123047,37543,307.518457,37543,312.6437646,37543,287.0172266,37543,128.1326904,37543,314.1813569,37543,302.3931494,37543,179.3857666,37543,292.1425342,37543,313.1562954,37543,320.3317261,37543,317.7690723,37543,153.7592285,37543,384.3980713,37543,184.5110742,37543,324.3038395,37543,322.8943799,37543,140.9459595,37543,319.0503992,37543,324.1757068,37543,271.6413037,37543,71.75430664,37543,297.2678418,37543,230.6388428
37545.1875,256.2986145,37545.1875,138.4012518,37545.1875,281.928476,37545.1875,315.2472958,37545.1875,251.1726422,37545.1875,169.1570856,37545.1875,228.1057669,37545.1875,205.0388916,37545.1875,307.5583374,37545.1875,312.6843097,37545.1875,287.0544482,37545.1875,128.1493073,37545.1875,314.2221014,37545.1875,302.4323651,37545.1875,179.4090302,37545.1875,292.1804205,37545.1875,313.1969069,37545.1875,320.3732681,37545.1875,317.810282,37545.1875,153.7791687,37545.1875,384.4479218,37545.1875,184.5350024,37545.1875,324.3458967,37545.1875,322.9362543,37545.1875,140.964238,37545.1875,319.0917751,37545.1875,324.2177473,37545.1875,271.6765314,37545.1875,71.76361206,37545.1875,297.3063928,37545.1875,230.6687531
37546.4884,256.3179932,37546.4884,138.4117163,37546.4884,281.9497925,37546.4884,315.2711316,37546.4884,251.1916333,37546.4884,169.1698755,37546.4884,228.1230139,37546.4884,205.0543945,37546.4884,307.5815918,37546.4884,312.7079517,37546.4884,287.0761523,37546.4884,128.1589966,37546.4884,314.2458596,37546.4884,302.4552319,37546.4884,179.4225952,37546.4884,292.2025122,37546.4884,313.2205876,37546.4884,320.3974915,37546.4884,317.8343115,37546.4884,153.7907959,37546.4884,384.4769897,37546.4884,184.5489551,37546.4884,324.3704203,37546.4884,322.9606714,37546.4884,140.9748962,37546.4884,319.1159015,37546.4884,324.2422614,37546.4884,271.6970728,37546.4884,71.76903809,37546.4884,297.3288721,37546.4884,230.6861938
37547.7926,256.336853,37547.7926,138.4219006,37547.7926,281.9705383,37547.7926,315.2943292,37547.7926,251.2101159,37547.7926,169.182323,37547.7926,228.1397992,37547.7926,205.0694824,37547.7926,307.6042236,37547.7926,312.7309607,37547.7926,287.0972754,37547.7926,128.1684265,37547.7926,314.2689818,37547.7926,302.4774866,37547.7926,179.4357971,37547.7926,292.2240125,37547.7926,313.2436344,37547.7926,320.4210663,37547.7926,317.8576978,37547.7926,153.8021118,37547.7926,384.5052795,37547.7926,184.5625342,37547.7926,324.3942875,37547.7926,322.9844348,37547.7926,140.9852692,37547.7926,319.139382,37547.7926,324.2661191,37547.7926,271.7170642,37547.7926,71.77431885,37547.7926,297.3507495,37547.7926,230.7031677
37549.42285,256.3599243,37549.42285,138.4343591,37549.42285,281.9959167,37549.42285,315.3227069,37549.42285,251.2327258,37549.42285,169.19755,37549.42285,228.1603326,37549.42285,205.0879395,37549.42285,307.6319092,37549.42285,312.7591077,37549.42285,287.1231152,37549.42285,128.1799622,37549.42285,314.2972672,37549.42285,302.5047107,37549.42285,179.451947,37549.42285,292.2503137,37549.42285,313.2718275,37549.42285,320.4499054,37549.42285,317.8863062,37549.42285,153.8159546,37549.42285,384.5398865,37549.42285,184.5791455,37549.42285,324.4234842,37549.42285,323.0135046,37549.42285,140.9979584,37549.42285,319.1681058,37549.42285,324.2953043,37549.42285,271.7415198,37549.42285,71.78077881,37549.42285,297.3775122,37549.42285,230.7239319
37551.46069,256.3884583,37551.46069,138.4497675,37551.46069,282.0273041,37551.46069,315.3578036,37551.46069,251.2606891,37551.46069,169.2163824,37551.46069,228.1857278,37551.46069,205.1107666,37551.46069,307.6661499,37551.46069,312.7939191,37551.46069,287.1550732,37551.46069,128.1942291,37551.46069,314.3322498,37551.46069,302.5383807,37551.46069,179.4719208,37551.46069,292.2828424,37551.46069,313.306696,37551.46069,320.4855728,37551.46069,317.9216882,37551.46069,153.833075,37551.46069,384.5826874,37551.46069,184.5996899,37551.46069,324.4595939,37551.46069,323.0494574,37551.46069,141.013652,37551.46069,319.2036305,37551.46069,324.3313997,37551.46069,271.7717657,37551.46069,71.78876831,37551.46069,297.4106116,37551.46069,230.7496124
37554.00793,256.4239807,37554.00793,138.4689496,37554.00793,282.0663788,37554.00793,315.4014963,37554.00793,251.2955011,37554.00793,169.2398273,37554.00793,228.2173428,37554.00793,205.1391846,37554.00793,307.7087769,37554.00793,312.8372565,37554.00793,287.1948584,37554.00793,128.2119904,37554.00793,314.3758004,37554.00793,302.5802972,37554.00793,179.4967865,37554.00793,292.323338,37554.00793,313.3501044,37554.00793,320.5299759,37554.00793,317.9657361,37554.00793,153.8543884,37554.00793,384.6359711,37554.00793,184.6252661,37554.00793,324.5045476,37554.00793,323.0942157,37554.00793,141.0331894,37554.00793,319.247856,37554.00793,324.3763356,37554.00793,271.8094196,37554.00793,71.7987146,37554.00793,297.4518176,37554.00793,230.7815826
37557.19202,256.4684448,37557.19202,138.4929602,37557.19202,282.1152893,37557.19202,315.4561871,37557.19202,251.3390759,37557.19202,169.2691736,37557.19202,228.2569159,37557.19202,205.1747559,37557.19202,307.7621338,37557.19202,312.8915027,37557.19202,287.2446582,37557.19202,128.2342224,37557.19202,314.4303134,37557.19202,302.6327649,37557.19202,179.5279114,37557.19202,292.3740271,37557.19202,313.4044396,37557.19202,320.585556,37557.19202,318.0208716,37557.19202,153.8810669,37557.19202,384.7026672,37557.19202,184.6572803,37557.19202,324.5608169,37557.19202,323.1502405,37557.19202,141.0576447,37557.19202,319.3032138,37557.19202,324.4325827,37557.19202,271.8565515,37557.19202,71.81116455,37557.19202,297.503396,37557.19202,230.8216003
37559.09595,256.4952087,37559.09595,138.5074127,37559.09595,282.1447296,37559.09595,315.4891068,37559.09595,251.3653045,37559.09595,169.2868378,37559.09595,228.2807358,37559.09595,205.196167,37559.09595,307.7942505,37559.09595,312.9241547,37559.09595,287.2746338,37559.09595,128.2476044,37559.09595,314.4631259,37559.09595,302.6643463,37559.09595,179.5466461,37559.09595,292.404538,37559.09595,313.4371451,37559.09595,320.6190109,37559.09595,318.0540588,37559.09595,153.8971252,37559.09595,384.7428131,37559.09595,184.6765503,37559.09595,324.5946867,37559.09595,323.183963,37559.09595,141.0723648,37559.09595,319.3365349,37559.09595,324.4664391,37559.09595,271.8849213,37559.09595,71.81865845,37559.09595,297.5344421,37559.09595,230.8456879
37561,256.5218201,37561,138.5217828,37561,282.1740021,37561,315.5218387,37561,251.3913837,37561,169.3044012,37561,228.3044199,37561,205.2174561,37561,307.8261841,37561,312.9566205,37561,287.3044385,37561,128.26091,37561,314.4957514,37561,302.6957477,37561,179.565274,37561,292.4348749,37561,313.4696641,37561,320.6522751,37561,318.0870569,37561,153.913092,37561,384.7827301,37561,184.6957104,37561,324.6283633,37561,323.2174933,37561,141.087001,37561,319.369666,37561,324.5001024,37561,271.9131293,37561,71.82610962,37561,297.5653113,37561,230.8696381
37563.38,256.5590515,37563.38,138.5418878,37563.38,282.2149567,37563.38,315.5676334,37563.38,251.4278705,37563.38,169.328974,37563.38,228.3375558,37563.38,205.2472412,37563.38,307.8708618,37563.38,313.0020428,37563.38,287.3461377,37563.38,128.2795258,37563.38,314.5413972,37563.38,302.7396808,37563.38,179.5913361,37563.38,292.4773187,37563.38,313.5151609,37563.38,320.6988144,37563.38,318.1332239,37563.38,153.9354309,37563.38,384.8385773,37563.38,184.7225171,37563.38,324.6754797,37563.38,323.2644049,37563.38,141.1074783,37563.38,319.4160191,37563.38,324.5472002,37563.38,271.9525946,37563.38,71.83653442,37563.38,297.6084998,37563.38,230.9031464
37566.3551,256.625,37566.3551,138.5775,37566.3551,282.2875,37566.3551,315.64875,37566.3551,251.4925,37566.3551,169.3725,37566.3551,228.39625,37566.3551,205.3,37566.3551,307.95,37566.3551,313.0825,37566.3551,287.42,37566.3551,128.3125,37566.3551,314.62225,37566.3551,302.8175,37566.3551,179.6375,37566.3551,292.5525,37566.3551,313.59575,37566.3551,320.78125,37566.3551,318.215,37566.3551,153.975,37566.3551,384.9375,37566.3551,184.77,37566.3551,324.7589375,37566.3551,323.3475,37566.3551,141.14375,37566.3551,319.498125,37566.3551,324.630625,37566.3551,272.0225,37566.3551,71.855,37566.3551,297.685,37566.3551,230.9625
37570.07385,256.7148132,37570.07385,138.6259991,37570.07385,282.3862946,37570.07385,315.7592203,37570.07385,251.5805169,37570.07385,169.4317767,37570.07385,228.4761838,37570.07385,205.3718506,37570.07385,308.0577759,37570.07385,313.1920721,37570.07385,287.5205908,37570.07385,128.3574066,37570.07385,314.732361,37570.07385,302.9234796,37570.07385,179.7003693,37570.07385,292.6548871,37570.07385,313.7055018,37570.07385,320.8935165,37570.07385,318.3263684,37570.07385,154.0288879,37570.07385,385.0722198,37570.07385,184.8346655,37570.07385,324.8725961,37570.07385,323.4606647,37570.07385,141.1931473,37570.07385,319.6099425,37570.07385,324.7442387,37570.07385,272.117702,37570.07385,71.88014771,37570.07385,297.7891833,37570.07385,231.0433319
37573.03687,256.7882996,37573.03687,138.6656818,37573.03687,282.4671295,37573.03687,315.8496085,37573.03687,251.6525336,37573.03687,169.4802777,37573.03687,228.5415866,37573.03687,205.4306396,37573.03687,308.1459595,37573.03687,313.2817255,37573.03687,287.6028955,37573.03687,128.3941498,37573.03687,314.8224553,37573.03687,303.0101935,37573.03687,179.7518097,37573.03687,292.7386615,37573.03687,313.7953021,37573.03687,320.9853745,37573.03687,318.4174915,37573.03687,154.0729797,37573.03687,385.1824493,37573.03687,184.8875757,37573.03687,324.9655931,37573.03687,323.5532574,37573.03687,141.2335648,37573.03687,319.701433,37573.03687,324.8371989,37573.03687,272.1955975,37573.03687,71.90072388,37573.03687,297.8744275,37573.03687,231.1094696
37576,256.8623047,37576,138.7056445,37576,282.5485352,37576,315.9406348,37576,251.7250586,37576,169.5291211,37576,228.6074512,37576,205.4898438,37576,308.2347656,37576,313.3720117,37576,287.6857813,37576,128.4311523,37576,314.9131855,37576,303.0975195,37576,179.8036133,37576,292.8230273,37576,313.8857363,37576,321.0778809,37576,318.5092578,37576,154.1173828,37576,385.293457,37576,184.9408594,37576,325.0592466,37576,323.6465039,37576,141.2742676,37576,319.7935693,37576,324.9308154,37576,272.274043,37576,71.92144531,37576,297.9602734,37576,231.1760742
37579.70386,256.8316345,37579.70386,138.6890826,37579.70386,282.514798,37579.70386,315.9029105,37579.70386,251.6950018,37579.70386,169.5088788,37579.70386,228.5801547,37579.70386,205.4653076,37579.70386,308.1979614,37579.70386,313.3345941,37579.70386,287.6514307,37579.70386,128.4158173,37579.70386,314.8755839,37579.70386,303.0613287,37579.70386,179.7821442,37579.70386,292.7880634,37579.70386,313.8482574,37579.70386,321.0395432,37579.70386,318.4712268,37579.70386,154.0989807,37579.70386,385.2474518,37579.70386,184.9187769,37579.70386,325.0204335,37579.70386,323.6078595,37579.70386,141.257399,37579.70386,319.755385,37579.70386,324.8920177,37579.70386,272.2415326,37579.70386,71.91285767,37579.70386,297.924696,37579.70386,231.1484711
37583.5929,256.7729492,37583.5929,138.6573926,37583.5929,282.4502441,37583.5929,315.8307275,37583.5929,251.6374902,37583.5929,169.4701465,37583.5929,228.5279248,37583.5929,205.4183594,37583.5929,308.1275391,37583.5929,313.262998,37583.5929,287.5857031,37583.5929,128.3864746,37583.5929,314.8036357,37583.5929,302.9920801,37583.5929,179.7410645,37583.5929,292.7211621,37583.5929,313.7765439,37583.5929,320.9661865,37583.5929,318.398457,37583.5929,154.0637695,37583.5929,385.1594238,37583.5929,184.8765234,37583.5929,324.9461672,37583.5929,323.533916,37583.5929,141.2251221,37583.5929,319.6823218,37583.5929,324.8177808,37583.5929,272.1793262,37583.5929,71.89642578,37583.5929,297.8566211,37583.5929,231.0956543
37587.29651,256.7059326,37587.29651,138.6212036,37587.29651,282.3765259,37587.29651,315.7482971,37587.29651,251.5718139,37587.29651,169.4259155,37587.29651,228.46828,37587.29651,205.3647461,37587.29651,308.0471191,37587.29651,313.1812378,37587.29651,287.5106445,37587.29651,128.3529663,37587.29651,314.7214734,37587.29651,302.9130005,37587.29651,179.6941528,37587.29651,292.6447632,37587.29651,313.6946497,37587.29651,320.8824158,37587.29651,318.3153564,37587.29651,154.0235596,37587.29651,385.0588989,37587.29651,184.8282715,37587.29651,324.8613577,37587.29651,323.4494751,37587.29651,141.1882629,37587.29651,319.5988861,37587.29651,324.7330048,37587.29651,272.1082886,37587.29651,71.87766113,37587.29651,297.7788818,37587.29651,231.0353394
37591,256.6329041,37591,138.5817682,37591,282.2961945,37591,315.658472,37591,251.500246,37591,169.3777167,37591,228.4032846,37591,205.3063232,37591,307.9594849,37591,313.0921429,37591,287.4288525,37591,128.316452,37591,314.6319404,37591,302.8268268,37591,179.6430328,37591,292.5615106,37591,313.6054088,37591,320.7911301,37591,318.224801,37591,153.9797424,37591,384.9493561,37591,184.7756909,37591,324.7689401,37591,323.3574591,37591,141.1480972,37591,319.5079655,37591,324.6406236,37591,272.0308783,37591,71.85721313,37591,297.6941687,37591,230.9696136
37595.62939,256.540863,37595.62939,138.532066,37595.62939,282.1949493,37595.62939,315.5452615,37595.62939,251.4100457,37595.62939,169.3169696,37595.62939,228.3213681,37595.62939,205.2326904,37595.62939,307.8490356,37595.62939,312.9798529,37595.62939,287.3257666,37595.62939,128.2704315,37595.62939,314.5190981,37595.62939,302.7182184,37595.62939,179.5786041,37595.62939,292.4565839,37595.62939,313.4929346,37595.62939,320.6760788,37595.62939,318.1106702,37595.62939,153.9245178,37595.62939,384.8112946,37595.62939,184.7094214,37595.62939,324.6524622,37595.62939,323.2414874,37595.62939,141.0974747,37595.62939,319.3933745,37595.62939,324.5241917,37595.62939,271.9333148,37595.62939,71.83144165,37595.62939,297.5874011,37595.62939,230.8867767
37599.51819,256.4758301,37599.51819,138.4969482,37599.51819,282.1234131,37599.51819,315.465271,37599.51819,251.3463135,37599.51819,169.2740479,37599.51819,228.2634888,37599.51819,205.1806641,37599.51819,307.7709961,37599.51819,312.9005127,37599.51819,287.2529297,37599.51819,128.237915,37599.51819,314.4393677,37599.51819,302.6414795,37599.51819,179.5330811,37599.51819,292.3824463,37599.51819,313.4134644,37599.51819,320.5947876,37599.51819,318.0300293,37599.51819,153.885498,37599.51819,384.7137451,37599.51819,184.6625977,37599.51819,324.570163,37599.51819,323.1595459,37599.51819,141.0617065,37599.51819,319.3124084,37599.51819,324.441925,37599.51819,271.8643799,37599.51819,71.81323242,37599.51819,297.5119629,37599.51819,230.8282471
37604.37903,256.4022522,37604.37903,138.4572162,37604.37903,282.0424774,37604.37903,315.3747702,37604.37903,251.2742072,37604.37903,169.2254865,37604.37903,228.1980045,37604.37903,205.1218018,37604.37903,307.6827026,37604.37903,312.8107477,37604.37903,287.1705225,37604.37903,128.2011261,37604.37903,314.3491612,37604.37903,302.5546576,37604.37903,179.4815765,37604.37903,292.2985675,37604.37903,313.3235522,37604.37903,320.5028152,37604.37903,317.9387927,37604.37903,153.8413513,37604.37903,384.6033783,37604.37903,184.6096216,37604.37903,324.4770502,37604.37903,323.0668378,37604.37903,141.0212387,37604.37903,319.220804,37604.37903,324.348849,37604.37903,271.7863873,37604.37903,71.79263062,37604.37903,297.4266125,37604.37903,230.762027
