Date,History,Date00,REF,Date01,Sim#01,Date02,Sim#02,Date03,Sim#03,Date04,Sim#04,Date,Sim#05,Date,Sim#06,Date,Sim#07,Date,Sim#08,Date,Sim#09,Date,Sim#10,Date,Sim#11,Date,Sim#12,Date,Sim#13,Date14,Sim#14,Date,Sim#15,Date,Sim#16,Date,Sim#17,Date,Sim#18,Date,Sim#19,Date,Sim#20,Date,Sim#21,Date,Sim#22,Date,Sim#23,Date,Sim#24,Date,Sim#25,Date,Sim#26,Date,Sim#27,Date,Sim#28,Date,Sim#29,Date,Sim#30
37583.5929,46220188,37583.5929,32354131.6,37583.5929,24958901.52,37583.5929,50842206.8,37583.5929,56850831.24,37583.5929,43909178.6,37583.5929,30505324.08,37583.5929,41135967.32,37583.5929,36976150.4,37583.5929,55464225.6,37583.5929,56388629.36,37583.5929,51766610.56,37583.5929,23110094,37583.5929,56665950.49,37583.5929,54539821.84,37583.5929,46969908,37583.5929,52691014.32,37583.5929,56481069.74,37583.5929,57775235,37583.5929,57313033.12,37583.5929,27732112.8,37583.5929,69330282,37583.5929,33278535.36,37583.5929,58491647.91,37583.5929,58237436.88,37583.5929,25421103.4,37583.5929,57544134.06,37583.5929,58468537.82,37583.5929,47144591.76,37583.5929,34665141,37583.5929,53615418.08,37583.5929,41598169.2
37587.29651,46315880,37587.29651,32421116,37587.29651,25010575.2,37587.29651,50947468,37587.29651,56968532.4,37587.29651,44000086,37587.29651,30568480.8,37587.29651,41221133.2,37587.29651,37052704,37587.29651,55579056,37587.29651,56505373.6,37587.29651,51873785.6,37587.29651,23157940,37587.29651,56783268.88,37587.29651,54652738.4,37587.29651,47042800,37587.29651,52800103.2,37587.29651,56598005.36,37587.29651,57894850,37587.29651,57431691.2,37587.29651,27789528,37587.29651,69473820,37587.29651,33347433.6,37587.29651,58612746.14,37587.29651,58358008.8,37587.29651,25473734,37587.29651,57663270.6,37587.29651,58589588.2,37587.29651,47242197.6,37587.29651,34736910,37587.29651,53726420.8,37587.29651,41684292
37591,46411576,37591,32488103.2,37591,25062251.04,37591,51052733.6,37591,57086238.48,37591,44090997.2,37591,30631640.16,37591,41306302.64,37591,37129260.8,37591,55693891.2,37591,56622122.72,37591,51980965.12,37591,23205788,37591,56900592.18,37591,54765659.68,37591,47115444,37591,52909196.64,37591,56714945.87,37591,58014470,37591,57550354.24,37591,27846945.6,37591,69617364,37591,33416334.72,37591,58733849.43,37591,58478585.76,37591,25526366.8,37591,57782412.12,37591,58710643.64,37591,47339807.52,37591,34808682,37591,53837428.16,37591,41770418.4
37595.62939,46511264,37595.62939,32557884.8,37595.62939,25116082.56,37595.62939,51162390.4,37595.62939,57208854.72,37595.62939,44185700.8,37595.62939,30697434.24,37595.62939,41395024.96,37595.62939,37209011.2,37595.62939,55813516.8,37595.62939,56743742.08,37595.62939,52092615.68,37595.62939,23255632,37595.62939,57022809.66,37595.62939,54883291.52,37595.62939,47203240,37595.62939,53022840.96,37595.62939,56836764.61,37595.62939,58139080,37595.62939,57673967.36,37595.62939,27906758.4,37595.62939,69766896,37595.62939,33488110.08,37595.62939,58860004.59,37595.62939,58604192.64,37595.62939,25581195.2,37595.62939,57906523.68,37595.62939,58836748.96,37595.62939,47441489.28,37595.62939,34883448,37595.62939,53953066.24,37595.62939,41860137.6
37599.51819,46595000,37599.51819,32616500,37599.51819,25161300,37599.51819,51254500,37599.51819,57311850,37599.51819,44265250,37599.51819,30752700,37599.51819,41469550,37599.51819,37276000,37599.51819,55914000,37599.51819,56845900,37599.51819,52186400,37599.51819,23297500,37599.51819,57125470,37599.51819,54982100,37599.51819,47277384,37599.51819,53118300,37599.51819,56939090,37599.51819,58243750,37599.51819,57777800,37599.51819,27957000,37599.51819,69892500,37599.51819,33548400,37599.51819,58965972.5,37599.51819,58709700,37599.51819,25627250,37599.51819,58010775,37599.51819,58942675,37599.51819,47526900,37599.51819,34946250,37599.51819,54050200,37599.51819,41935500
37604.37903,46699672,37604.37903,32689770.4,37604.37903,25217822.88,37604.37903,51369639.2,37604.37903,57440596.56,37604.37903,44364688.4,37604.37903,30821783.52,37604.37903,41562708.08,37604.37903,37359737.6,37604.37903,56039606.4,37604.37903,56973599.84,37604.37903,52303632.64,37604.37903,23349836,37604.37903,57253797.87,37604.37903,55105612.96,37604.37903,47370260,37604.37903,53237626.08,37604.37903,57066999.18,37604.37903,58374590,37604.37903,57907593.28,37604.37903,28019803.2,37604.37903,70049508,37604.37903,33623763.84,37604.37903,59098434.92,37604.37903,58841586.72,37604.37903,25684819.6,37604.37903,58141091.64,37604.37903,59075085.08,37604.37903,47633665.44,37604.37903,35024754,37604.37903,54171619.52,37604.37903,42029704.8
37609.18958,46803256,37609.18958,32762279.2,37609.18958,25273758.24,37609.18958,51483581.6,37609.18958,57568004.88,37609.18958,44463093.2,37609.18958,30890148.96,37609.18958,41654897.84,37609.18958,37442604.8,37609.18958,56163907.2,37609.18958,57099972.32,37609.18958,52419646.72,37609.18958,23401628,37609.18958,57380791.86,37609.18958,55227842.08,37609.18958,47462164,37609.18958,53355711.84,37609.18958,57193578.83,37609.18958,58504070,37609.18958,58036037.44,37609.18958,28081953.6,37609.18958,70204884,37609.18958,33698344.32,37609.18958,59229520.47,37609.18958,58972102.56,37609.18958,25741790.8,37609.18958,58270053.72,37609.18958,59206118.84,37609.18958,47739321.12,37609.18958,35102442,37609.18958,54291776.96,37609.18958,42122930.4
37614,46906844,37614,32834790.8,37614,25329695.76,37614,51597528.4,37614,57695418.12,37614,44561501.8,37614,30958517.04,37614,41747091.16,37614,37525475.2,37614,56288212.8,37614,57226349.68,37614,52535665.28,37614,23453422,37614,57507790.74,37614,55350075.92,37614,47553944,37614,53473802.16,37614,57320163.37,37614,58633555,37614,58164486.56,37614,28144106.4,37614,70360266,37614,33772927.68,37614,59360611.08,37614,59102623.44,37614,25798764.2,37614,58399020.78,37614,59337157.66,37614,47844980.88,37614,35180133,37614,54411939.04,37614,42216159.6
37618,46994492,37618,32896144.4,37618,25377025.68,37618,51693941.2,37618,57803225.16,37618,44644767.4,37618,31016364.72,37618,41825097.88,37618,37595593.6,37618,56393390.4,37618,57333280.24,37618,52633831.04,37618,23497246,37618,57615247.19,37618,55453500.56,37618,47634644,37618,53573720.88,37618,57427269.22,37618,58743115,37618,58273170.08,37618,28196695.2,37618,70491738,37618,33836034.24,37618,59471529.63,37618,59213059.92,37618,25846970.6,37618,58508142.54,37618,59448032.38,37618,47934381.84,37618,35245869,37618,54513610.72,37618,42295042.8
37620,47038312,37620,32926818.4,37620,25400688.48,37620,51742143.2,37620,57857123.76,37620,44686396.4,37620,31045285.92,37620,41864097.68,37620,37630649.6,37620,56445974.4,37620,57386740.64,37620,52682909.44,37620,23519156,37620,57668970.51,37620,55505208.16,37620,47674724,37620,53623675.68,37620,57480817.26,37620,58797890,37620,58327506.88,37620,28222987.2,37620,70557468,37620,33867584.64,37620,59526983.84,37620,59268273.12,37620,25871071.6,37620,58562698.44,37620,59503464.68,37620,47979078.24,37620,35278734,37620,54564441.92,37620,42334480.8
37622,47082136,37622,32957495.2,37622,25424353.44,37622,51790349.6,37622,57911027.28,37622,44728029.2,37622,31074209.76,37622,41903101.04,37622,37665708.8,37622,56498563.2,37622,57440205.92,37622,52731992.32,37622,23541068,37622,57722698.74,37622,55556920.48,37622,47714612,37622,53673635.04,37622,57534370.19,37622,58852670,37622,58381848.64,37622,28249281.6,37622,70623204,37622,33899137.92,37622,59582443.11,37622,59323491.36,37622,25895174.8,37622,58617259.32,37622,59558902.04,37622,48023778.72,37622,35311602,37622,54615277.76,37622,42373922.4
37623,47106732,37623,32974712.4,37623,25437635.28,37623,51817405.2,37623,57941280.36,37623,44751395.4,37623,31090443.12,37623,41924991.48,37623,37685385.6,37623,56528078.4,37623,57470213.04,37623,52759539.84,37623,23553366,37623,57752853.43,37623,55585943.76,37623,47737492,37623,53701674.48,37623,57564426.5,37623,58883415,37623,58412347.68,37623,28264039.2,37623,70660098,37623,33916847.04,37623,59613569.35,37623,59354482.32,37623,25908702.6,37623,58647881.34,37623,59590015.98,37623,48048866.64,37623,35330049,37623,54643809.12,37623,42396058.8
37624.25,47138288,37624.25,32996801.6,37624.25,25454675.52,37624.25,51852116.8,37624.25,57980094.24,37624.25,44781373.6,37624.25,31111270.08,37624.25,41953076.32,37624.25,37710630.4,37624.25,56565945.6,37624.25,57508711.36,37624.25,52794882.56,37624.25,23569144,37624.25,57791541.09,37624.25,55623179.84,37624.25,47767532,37624.25,53737648.32,37624.25,57602987.94,37624.25,58922860,37624.25,58451477.12,37624.25,28282972.8,37624.25,70707432,37624.25,33939567.36,37624.25,59653503.46,37624.25,59394242.88,37624.25,25926058.4,37624.25,58687168.56,37624.25,59629934.32,37624.25,48081053.76,37624.25,35353716,37624.25,54680414.08,37624.25,42424459.2
37625,47157224,37625,33010056.8,37625,25464900.96,37625,51872946.4,37625,58003385.52,37625,44799362.8,37625,31123767.84,37625,41969929.36,37625,37725779.2,37625,56588668.8,37625,57531813.28,37625,52816090.88,37625,23578612,37625,57814756.62,37625,55645524.32,37625,47785508,37625,53759235.36,37625,57626127.73,37625,58946530,37625,58474957.76,37625,28294334.4,37625,70735836,37625,33953201.28,37625,59677466.97,37625,59418102.24,37625,25936473.2,37625,58710743.88,37625,59653888.36,37625,48100368.48,37625,35367918,37625,54702379.84,37625,42441501.6
37625.9375,47180892,37625.9375,33026624.4,37625.9375,25477681.68,37625.9375,51898981.2,37625.9375,58032497.16,37625.9375,44821847.4,37625.9375,31139388.72,37625.9375,41990993.88,37625.9375,37744713.6,37625.9375,56617070.4,37625.9375,57560688.24,37625.9375,52842599.04,37625.9375,23590446,37625.9375,57843773.59,37625.9375,55673452.56,37625.9375,47807932,37625.9375,53786216.88,37625.9375,57655050.02,37625.9375,58976115,37625.9375,58504306.08,37625.9375,28308535.2,37625.9375,70771338,37625.9375,33970242.24,37625.9375,59707418.83,37625.9375,59447923.92,37625.9375,25949490.6,37625.9375,58740210.54,37625.9375,59683828.38,37625.9375,48124509.84,37625.9375,35385669,37625.9375,54729834.72,37625.9375,42462802.8
37627.10938,47210476,37627.10938,33047333.2,37627.10938,25493657.04,37627.10938,51931523.6,37627.10938,58068885.48,37627.10938,44849952.2,37627.10938,31158914.16,37627.10938,42017323.64,37627.10938,37768380.8,37627.10938,56652571.2,37627.10938,57596780.72,37627.10938,52875733.12,37627.10938,23605238,37627.10938,57880043.58,37627.10938,55708361.68,37627.10938,47835896,37627.10938,53819942.64,37627.10938,57691201.67,37627.10938,59013095,37627.10938,58540990.24,37627.10938,28326285.6,37627.10938,70815714,37627.10938,33991542.72,37627.10938,59744857.38,37627.10938,59485199.76,37627.10938,25965761.8,37627.10938,58777042.62,37627.10938,59721252.14,37627.10938,48154685.52,37627.10938,35407857,37627.10938,54764152.16,37627.10938,42489428.4
37628.57422,47247460,37628.57422,33073222,37628.57422,25513628.4,37628.57422,51972206,37628.57422,58114375.8,37628.57422,44885087,37628.57422,31183323.6,37628.57422,42050239.4,37628.57422,37797968,37628.57422,56696952,37628.57422,57641901.2,37628.57422,52917155.2,37628.57422,23623730,37628.57422,57925385.96,37628.57422,55752002.8,37628.57422,47870760,37628.57422,53862104.4,37628.57422,57736396.12,37628.57422,59059325,37628.57422,58586850.4,37628.57422,28348476,37628.57422,70871190,37628.57422,34018171.2,37628.57422,59791660.63,37628.57422,59531799.6,37628.57422,25986103,37628.57422,58823087.7,37628.57422,59768036.9,37628.57422,48192409.2,37628.57422,35435595,37628.57422,54807053.6,37628.57422,42522714
37630.40527,47293684,37630.40527,33105578.8,37630.40527,25538589.36,37630.40527,52023052.4,37630.40527,58171231.32,37630.40527,44928999.8,37630.40527,31213831.44,37630.40527,42091378.76,37630.40527,37834947.2,37630.40527,56752420.8,37630.40527,57698294.48,37630.40527,52968926.08,37630.40527,23646842,37630.40527,57982056.58,37630.40527,55806547.12,37630.40527,47914204,37630.40527,53914799.76,37630.40527,57792881.85,37630.40527,59117105,37630.40527,58644168.16,37630.40527,28376210.4,37630.40527,70940526,37630.40527,34051452.48,37630.40527,59850157.1,37630.40527,59590041.84,37630.40527,26011526.2,37630.40527,58880636.58,37630.40527,59826510.26,37630.40527,48239557.68,37630.40527,35470263,37630.40527,54860673.44,37630.40527,42564315.6
37631.70264,47326440,37631.70264,33128508,37631.70264,25556277.6,37631.70264,52059084,37631.70264,58211521.2,37631.70264,44960118,37631.70264,31235450.4,37631.70264,42120531.6,37631.70264,37861152,37631.70264,56791728,37631.70264,57738256.8,37631.70264,53005612.8,37631.70264,23663220,37631.70264,58022215.44,37631.70264,55845199.2,37631.70264,47944920,37631.70264,53952141.6,37631.70264,57832909.68,37631.70264,59158050,37631.70264,58684785.6,37631.70264,28395864,37631.70264,70989660,37631.70264,34075036.8,37631.70264,59891609.82,37631.70264,59631314.4,37631.70264,26029542,37631.70264,58921417.8,37631.70264,59867946.6,37631.70264,48272968.8,37631.70264,35494830,37631.70264,54898670.4,37631.70264,42593796
37633,47359192,37633,33151434.4,37633,25573963.68,37633,52095111.2,37633,58251806.16,37633,44991232.4,37633,31257066.72,37633,42149680.88,37633,37887353.6,37633,56831030.4,37633,57778214.24,37633,53042295.04,37633,23679596,37633,58062369.39,37633,55883846.56,37633,47975568,37633,53989478.88,37633,57872932.62,37633,59198990,37633,58725398.08,37633,28415515.2,37633,71038788,37633,34098618.24,37633,59933057.48,37633,59672581.92,37633,26047555.6,37633,58962194.04,37633,59909377.88,37633,48306375.84,37633,35519394,37633,54936662.72,37633,42623272.8
37634.6217,47399988,37634.6217,33179991.6,37634.6217,25595993.52,37634.6217,52139986.8,37634.6217,58301985.24,37634.6217,45029988.6,37634.6217,31283992.08,37634.6217,42185989.32,37634.6217,37919990.4,37634.6217,56879985.6,37634.6217,57827985.36,37634.6217,53087986.56,37634.6217,23699994,37634.6217,58112385.29,37634.6217,55931985.84,37634.6217,48013332,37634.6217,54035986.32,37634.6217,57922785.34,37634.6217,59249985,37634.6217,58775985.12,37634.6217,28439992.8,37634.6217,71099982,37634.6217,34127991.36,37634.6217,59984684.81,37634.6217,59723984.88,37634.6217,26069993.4,37634.6217,59012985.06,37634.6217,59960984.82,37634.6217,48347987.76,37634.6217,35549991,37634.6217,54983986.08,37634.6217,42659989.2
37635.64722,47425788,37635.64722,33198051.6,37635.64722,25609925.52,37635.64722,52168366.8,37635.64722,58333719.24,37635.64722,45054498.6,37635.64722,31301020.08,37635.64722,42208951.32,37635.64722,37940630.4,37635.64722,56910945.6,37635.64722,57859461.36,37635.64722,53116882.56,37635.64722,23712894,37635.64722,58144016.09,37635.64722,55962429.84,37635.64722,48037188,37635.64722,54065398.32,37635.64722,57954312.94,37635.64722,59282235,37635.64722,58807977.12,37635.64722,28455472.8,37635.64722,71138682,37635.64722,34146567.36,37635.64722,60017334.71,37635.64722,59756492.88,37635.64722,26084183.4,37635.64722,59045106.06,37635.64722,59993621.82,37635.64722,48374303.76,37635.64722,35569341,37635.64722,55013914.08,37635.64722,42683209.2
37636.56445,47448860,37636.56445,33214202,37636.56445,25622384.4,37636.56445,52193746,37636.56445,58362097.8,37636.56445,45076417,37636.56445,31316247.6,37636.56445,42229485.4,37636.56445,37959088,37636.56445,56938632,37636.56445,57887609.2,37636.56445,53142723.2,37636.56445,23724430,37636.56445,58172302.36,37636.56445,55989654.8,37636.56445,48058496,37636.56445,54091700.4,37636.56445,57982506.92,37636.56445,59311075,37636.56445,58836586.4,37636.56445,28469316,37636.56445,71173290,37636.56445,34163179.2,37636.56445,60046532.33,37636.56445,59785563.6,37636.56445,26096873,37636.56445,59073830.7,37636.56445,60022807.9,37636.56445,48397837.2,37636.56445,35586645,37636.56445,55040677.6,37636.56445,42703974
37637.71082,47477700,37637.71082,33234390,37637.71082,25637958,37637.71082,52225470,37637.71082,58397571,37637.71082,45103815,37637.71082,31335282,37637.71082,42255153,37637.71082,37982160,37637.71082,56973240,37637.71082,57922794,37637.71082,53175024,37637.71082,23738850,37637.71082,58207660.2,37637.71082,56023686,37637.71082,48085096,37637.71082,54124578,37637.71082,58017749.4,37637.71082,59347125,37637.71082,58872348,37637.71082,28486620,37637.71082,71216550,37637.71082,34183944,37637.71082,60083029.35,37637.71082,59821902,37637.71082,26112735,37637.71082,59109736.5,37637.71082,60059290.5,37637.71082,48427254,37637.71082,35608275,37637.71082,55074132,37637.71082,42729930
37639.14392,47513748,37639.14392,33259623.6,37639.14392,25657423.92,37639.14392,52265122.8,37639.14392,58441910.04,37639.14392,45138060.6,37639.14392,31359073.68,37639.14392,42287235.72,37639.14392,38010998.4,37639.14392,57016497.6,37639.14392,57966772.56,37639.14392,53215397.76,37639.14392,23756874,37639.14392,58251855.05,37639.14392,56066222.64,37639.14392,48118280,37639.14392,54165672.72,37639.14392,58061800.06,37639.14392,59392185,37639.14392,58917047.52,37639.14392,28508248.8,37639.14392,71270622,37639.14392,34209898.56,37639.14392,60128648.09,37639.14392,59867322.48,37639.14392,26132561.4,37639.14392,59154616.26,37639.14392,60104891.22,37639.14392,48464022.96,37639.14392,35635311,37639.14392,55115947.68,37639.14392,42762373.2
37640.07202,47537096,37640.07202,33275967.2,37640.07202,25670031.84,37640.07202,52290805.6,37640.07202,58470628.08,37640.07202,45160241.2,37640.07202,31374483.36,37640.07202,42308015.44,37640.07202,38029676.8,37640.07202,57044515.2,37640.07202,57995257.12,37640.07202,53241547.52,37640.07202,23768548,37640.07202,58280479.7,37640.07202,56093773.28,37640.07202,48139744,37640.07202,54192289.44,37640.07202,58090331.31,37640.07202,59421370,37640.07202,58945999.04,37640.07202,28522257.6,37640.07202,71305644,37640.07202,34226709.12,37640.07202,60158194.99,37640.07202,59896740.96,37640.07202,26145402.8,37640.07202,59183684.52,37640.07202,60134426.44,37640.07202,48487837.92,37640.07202,35652822,37640.07202,55143031.36,37640.07202,42783386.4
37641,47560440,37641,33292308,37641,25682637.6,37641,52316484,37641,58499341.2,37641,45182418,37641,31389890.4,37641,42328791.6,37641,38048352,37641,57072528,37641,58023736.8,37641,53267692.8,37641,23780220,37641,58309099.44,37641,56121319.2,37641,48161184,37641,54218901.6,37641,58118857.68,37641,59450550,37641,58974945.6,37641,28536264,37641,71340660,37641,34243516.8,37641,60187736.82,37641,59926154.4,37641,26158242,37641,59212747.8,37641,60163956.6,37641,48511648.8,37641,35670330,37641,55170110.4,37641,42804396
37642.16003,47585336,37642.16003,33309735.2,37642.16003,25696081.44,37642.16003,52343869.6,37642.16003,58529963.28,37642.16003,45206069.2,37642.16003,31406321.76,37642.16003,42350949.04,37642.16003,38068268.8,37642.16003,57102403.2,37642.16003,58054109.92,37642.16003,53295576.32,37642.16003,23792668,37642.16003,58339621.94,37642.16003,56150696.48,37642.16003,48183556,37642.16003,54247283.04,37642.16003,58149280.59,37642.16003,59481670,37642.16003,59005816.64,37642.16003,28551201.6,37642.16003,71378004,37642.16003,34261441.92,37642.16003,60219242.71,37642.16003,59957523.36,37642.16003,26171934.8,37642.16003,59243743.32,37642.16003,60195450.04,37642.16003,48537042.72,37642.16003,35689002,37642.16003,55198989.76,37642.16003,42826802.4
